CLARK Y AIRFOIL reversed
1.000000 0.000000
0.999500 0.002340
0.999000 0.003730
0.998000 0.005800
0.996000 0.008920
0.992000 0.013740
0.988000 0.017860
0.980000 0.025370
0.970000 0.033020
0.960000 0.039130
0.950000 0.044280
0.940000 0.048760
0.920000 0.056430
0.900000 0.063000
0.880000 0.068620
0.860000 0.073440
0.840000 0.077570
0.820000 0.081070
0.800000 0.083920
0.780000 0.086140
0.760000 0.087830
0.740000 0.089080
0.720000 0.090000
0.700000 0.090680
0.680000 0.091190
0.660000 0.091510
0.640000 0.091630
0.620000 0.091520
0.600000 0.091170
0.580000 0.090570
0.560000 0.089720
0.540000 0.088640
0.520000 0.087360
0.500000 0.085880
0.480000 0.084210
0.460000 0.082370
0.440000 0.080350
0.420000 0.078150
0.400000 0.075760
0.380000 0.073210
0.360000 0.070480
0.340000 0.067600
0.320000 0.064580
0.306665 0.062493
0.300000 0.061430
0.293686 0.063832
0.281045 0.068598
0.262029 0.075662
0.242954 0.082623
0.223818 0.089479
0.204623 0.096231
0.185372 0.102888
0.166066 0.109450
0.146706 0.115917
0.127295 0.122297
0.107830 0.128582
0.088319 0.134789
0.068749 0.140891
0.049128 0.146908
0.039303 0.149890
0.029463 0.152846
0.019623 0.155802
0.009177 0.157710
0.009177 0.157710
0.017653 0.152390
0.026133 0.147078
0.034608 0.141758
0.043083 0.136437
0.060039 0.125805
0.076989 0.115164
0.093945 0.104532
0.110895 0.093891
0.127851 0.083259
0.144801 0.072618
0.161757 0.061986
0.178713 0.051354
0.195663 0.040713
0.212619 0.030081
0.229569 0.019440
0.246525 0.008808
0.265319 -0.002806
0.274000 -0.006783
0.283126 -0.009594
0.292541 -0.011188
0.300000 -0.011620
0.320000 -0.012350
0.340000 -0.013090
0.360000 -0.013820
0.380000 -0.014560
0.400000 -0.015290
0.420000 -0.016020
0.440000 -0.016760
0.460000 -0.017490
0.480000 -0.018230
0.500000 -0.018960
0.520000 -0.019700
0.540000 -0.020440
0.560000 -0.021170
0.580000 -0.021900
0.600000 -0.022630
0.620000 -0.023360
0.640000 -0.024090
0.660000 -0.024820
0.680000 -0.025560
0.700000 -0.026310
0.720000 -0.027070
0.740000 -0.027820
0.760000 -0.028520
0.780000 -0.029140
0.800000 -0.029670
0.820000 -0.030050
0.840000 -0.030250
0.860000 -0.030240
0.880000 -0.029960
0.900000 -0.029380
0.920000 -0.028460
0.940000 -0.027130
0.950000 -0.026050
0.960000 -0.024520
0.970000 -0.022610
0.980000 -0.020270
0.988000 -0.016970
0.992000 -0.014290
0.996000 -0.010510
0.998000 -0.007810
0.999000 -0.005940
0.999500 -0.004670
